container_chain,member_chain,depth,parent_narc_path,parent_file_id,member_index,name,container_relative_offset,container_relative_end,gmif_relative_offset,gmif_relative_end,size,sha256,signature_hex,extension,probable_format,format_evidence,structure_valid,compressed,compression,compression_evidence,decompression_supported,declared_decompressed_size,decompression_valid,decompressed_size,decompressed_sha256,decompressed_format,decompressed_format_evidence,nested_container,nested_after_decompression
/application/zukanlist/zkn_data/zukan_enc_platinum.narc,/application/zukanlist/zkn_data/zukan_enc_platinum.narc!/member_03567,0,/application/zukanlist/zkn_data/zukan_enc_platinum.narc,133,3567,,63084,63088,23400,23404,4,df3f619804a92fdb4057192dc43dd748ea778adc52bc498ce80524c014b81119,00000000,,,,,False,,,,,,,,,,False,False
/application/zukanlist/zkn_data/zukan_enc_platinum.narc,/application/zukanlist/zkn_data/zukan_enc_platinum.narc!/member_03568,0,/application/zukanlist/zkn_data/zukan_enc_platinum.narc,133,3568,,63088,63092,23404,23408,4,df3f619804a92fdb4057192dc43dd748ea778adc52bc498ce80524c014b81119,00000000,,,,,False,,,,,,,,,,False,False
/application/zukanlist/zkn_data/zukan_enc_platinum.narc,/application/zukanlist/zkn_data/zukan_enc_platinum.narc!/member_03569,0,/application/zukanlist/zkn_data/zukan_enc_platinum.narc,133,3569,,63092,63096,23408,23412,4,df3f619804a92fdb4057192dc43dd748ea778adc52bc498ce80524c014b81119,00000000,,,,,False,,,,,,,,,,False,False
/application/zukanlist/zkn_data/zukan_enc_platinum.narc,/application/zukanlist/zkn_data/zukan_enc_platinum.narc!/member_03570,0,/application/zukanlist/zkn_data/zukan_enc_platinum.narc,133,3570,,63096,63100,23412,23416,4,df3f619804a92fdb4057192dc43dd748ea778adc52bc498ce80524c014b81119,00000000,,,,,False,,,,,,,,,,False,False
/application/zukanlist/zkn_data/zukan_enc_platinum.narc,/application/zukanlist/zkn_data/zukan_enc_platinum.narc!/member_03571,0,/application/zukanlist/zkn_data/zukan_enc_platinum.narc,133,3571,,63100,63104,23416,23420,4,df3f619804a92fdb4057192dc43dd748ea778adc52bc498ce80524c014b81119,00000000,,,,,False,,,,,,,,,,False,False
/application/zukanlist/zkn_data/zukan_enc_platinum.narc,/application/zukanlist/zkn_data/zukan_enc_platinum.narc!/member_03572,0,/application/zukanlist/zkn_data/zukan_enc_platinum.narc,133,3572,,63104,63108,23420,23424,4,df3f619804a92fdb4057192dc43dd748ea778adc52bc498ce80524c014b81119,00000000,,,,,False,,,,,,,,,,False,False
/application/zukanlist/zkn_data/zukan_enc_platinum.narc,/application/zukanlist/zkn_data/zukan_enc_platinum.narc!/member_03573,0,/application/zukanlist/zkn_data/zukan_enc_platinum.narc,133,3573,,63108,63112,23424,23428,4,df3f619804a92fdb4057192dc43dd748ea778adc52bc498ce80524c014b81119,00000000,,,,,False,,,,,,,,,,False,False
/application/zukanlist/zkn_data/zukan_enc_platinum.narc,/application/zukanlist/zkn_data/zukan_enc_platinum.narc!/member_03574,0,/application/zukanlist/zkn_data/zukan_enc_platinum.narc,133,3574,,63112,63116,23428,23432,4,df3f619804a92fdb4057192dc43dd748ea778adc52bc498ce80524c014b81119,00000000,,,,,False,,,,,,,,,,False,False
/application/zukanlist/zkn_data/zukan_enc_platinum.narc,/application/zukanlist/zkn_data/zukan_enc_platinum.narc!/member_03575,0,/application/zukanlist/zkn_data/zukan_enc_platinum.narc,133,3575,,63116,63120,23432,23436,4,df3f619804a92fdb4057192dc43dd748ea778adc52bc498ce80524c014b81119,00000000,,,,,False,,,,,,,,,,False,False
/application/zukanlist/zkn_data/zukan_enc_platinum.narc,/application/zukanlist/zkn_data/zukan_enc_platinum.narc!/member_03576,0,/application/zukanlist/zkn_data/zukan_enc_platinum.narc,133,3576,,63120,63124,23436,23440,4,df3f619804a92fdb4057192dc43dd748ea778adc52bc498ce80524c014b81119,00000000,,,,,False,,,,,,,,,,False,False
/application/zukanlist/zkn_data/zukan_enc_platinum.narc,/application/zukanlist/zkn_data/zukan_enc_platinum.narc!/member_03577,0,/application/zukanlist/zkn_data/zukan_enc_platinum.narc,133,3577,,63124,63132,23440,23448,8,d5cc13b299a327f47cd6361d0441d7edb9d48568f33b460ba17f6a4e3a2ef7ae,1f00000000000000,,,,,False,,,,,,,,,,False,False
/application/zukanlist/zkn_data/zukan_enc_platinum.narc,/application/zukanlist/zkn_data/zukan_enc_platinum.narc!/member_03578,0,/application/zukanlist/zkn_data/zukan_enc_platinum.narc,133,3578,,63132,63136,23448,23452,4,df3f619804a92fdb4057192dc43dd748ea778adc52bc498ce80524c014b81119,00000000,,,,,False,,,,,,,,,,False,False
/application/zukanlist/zkn_data/zukan_enc_platinum.narc,/application/zukanlist/zkn_data/zukan_enc_platinum.narc!/member_03579,0,/application/zukanlist/zkn_data/zukan_enc_platinum.narc,133,3579,,63136,63148,23452,23464,12,82845f601ec6f67c6123951adc94a3a015e24cb0ab292fb289695e981c4a6a7a,080000002800000000000000,,,,,False,,,,,,,,,,False,False
/application/zukanlist/zkn_data/zukan_enc_platinum.narc,/application/zukanlist/zkn_data/zukan_enc_platinum.narc!/member_03580,0,/application/zukanlist/zkn_data/zukan_enc_platinum.narc,133,3580,,63148,63164,23464,23480,16,43ab0b0fa64c459a7e5e8eec7409c4054fdd85d6cc1435318427e8b7be8a656c,080000001e0000002800000000000000,,,,,False,,,,,,,,,,False,False
/application/zukanlist/zkn_data/zukan_enc_platinum.narc,/application/zukanlist/zkn_data/zukan_enc_platinum.narc!/member_03581,0,/application/zukanlist/zkn_data/zukan_enc_platinum.narc,133,3581,,63164,63180,23480,23496,16,c081698ecbc147b7a7bf91906a7c80b6cdbf7118afa1d59efee6ddb16a2606c8,08000000280000002900000000000000,,,,,False,,,,,,,,,,False,False
/application/zukanlist/zkn_data/zukan_enc_platinum.narc,/application/zukanlist/zkn_data/zukan_enc_platinum.narc!/member_03582,0,/application/zukanlist/zkn_data/zukan_enc_platinum.narc,133,3582,,63180,63192,23496,23508,12,8274d6cd5c457eb9d21d15ef7fc534c460554c75de83491091c05d37d1934bf7,160000001700000000000000,,,,,False,,,,,,,,,,False,False
/application/zukanlist/zkn_data/zukan_enc_platinum.narc,/application/zukanlist/zkn_data/zukan_enc_platinum.narc!/member_03583,0,/application/zukanlist/zkn_data/zukan_enc_platinum.narc,133,3583,,63192,63196,23508,23512,4,df3f619804a92fdb4057192dc43dd748ea778adc52bc498ce80524c014b81119,00000000,,,,,False,,,,,,,,,,False,False
/application/zukanlist/zkn_data/zukan_enc_platinum.narc,/application/zukanlist/zkn_data/zukan_enc_platinum.narc!/member_03584,0,/application/zukanlist/zkn_data/zukan_enc_platinum.narc,133,3584,,63196,63200,23512,23516,4,df3f619804a92fdb4057192dc43dd748ea778adc52bc498ce80524c014b81119,00000000,,,,,False,,,,,,,,,,False,False
/application/zukanlist/zkn_data/zukan_enc_platinum.narc,/application/zukanlist/zkn_data/zukan_enc_platinum.narc!/member_03585,0,/application/zukanlist/zkn_data/zukan_enc_platinum.narc,133,3585,,63200,63208,23516,23524,8,4779cee98e83f1a1592de4f293107545fabab96772e43de89f3437b35f08938f,3000000000000000,,Nintendo RLE,Probable,,True,Nintendo RLE,Probable,False,0,,,,,,False,False
/application/zukanlist/zkn_data/zukan_enc_platinum.narc,/application/zukanlist/zkn_data/zukan_enc_platinum.narc!/member_03586,0,/application/zukanlist/zkn_data/zukan_enc_platinum.narc,133,3586,,63208,63216,23524,23532,8,4779cee98e83f1a1592de4f293107545fabab96772e43de89f3437b35f08938f,3000000000000000,,Nintendo RLE,Probable,,True,Nintendo RLE,Probable,False,0,,,,,,False,False
/application/zukanlist/zkn_data/zukan_enc_platinum.narc,/application/zukanlist/zkn_data/zukan_enc_platinum.narc!/member_03587,0,/application/zukanlist/zkn_data/zukan_enc_platinum.narc,133,3587,,63216,63260,23532,23576,44,eba967e815382a61de6422086bcca7cc7a6a4e5b63d6af97f1fbcea5d2367762,0e0000000f0000001000000015000000,,,,,False,,,,,,,,,,False,False
/application/zukanlist/zkn_data/zukan_enc_platinum.narc,/application/zukanlist/zkn_data/zukan_enc_platinum.narc!/member_03588,0,/application/zukanlist/zkn_data/zukan_enc_platinum.narc,133,3588,,63260,63304,23576,23620,44,eba967e815382a61de6422086bcca7cc7a6a4e5b63d6af97f1fbcea5d2367762,0e0000000f0000001000000015000000,,,,,False,,,,,,,,,,False,False
/application/zukanlist/zkn_data/zukan_enc_platinum.narc,/application/zukanlist/zkn_data/zukan_enc_platinum.narc!/member_03589,0,/application/zukanlist/zkn_data/zukan_enc_platinum.narc,133,3589,,63304,63316,23620,23632,12,26e932d7918278fb621172cc61dee1659b87da039613f6212f4959d013f243cd,010000000400000000000000,,,,,False,,,,,,,,,,False,False
/application/zukanlist/zkn_data/zukan_enc_platinum.narc,/application/zukanlist/zkn_data/zukan_enc_platinum.narc!/member_03590,0,/application/zukanlist/zkn_data/zukan_enc_platinum.narc,133,3590,,63316,63320,23632,23636,4,df3f619804a92fdb4057192dc43dd748ea778adc52bc498ce80524c014b81119,00000000,,,,,False,,,,,,,,,,False,False
/application/zukanlist/zkn_data/zukan_enc_platinum.narc,/application/zukanlist/zkn_data/zukan_enc_platinum.narc!/member_03591,0,/application/zukanlist/zkn_data/zukan_enc_platinum.narc,133,3591,,63320,63328,23636,23644,8,280263b8515b99c473d9685d1fca1b992ae0949c742ba11c9ba625d9cd984506,2200000000000000,,,,,False,,,,,,,,,,False,False
/application/zukanlist/zkn_data/zukan_enc_platinum.narc,/application/zukanlist/zkn_data/zukan_enc_platinum.narc!/member_03592,0,/application/zukanlist/zkn_data/zukan_enc_platinum.narc,133,3592,,63328,63344,23644,23660,16,a5c0bc9068de72e852fa8c60ecfb2bb7a08e2fd7b489556ca297fff8f667379d,17000000180000001f00000000000000,,,,,False,,,,,,,,,,False,False
/application/zukanlist/zkn_data/zukan_enc_platinum.narc,/application/zukanlist/zkn_data/zukan_enc_platinum.narc!/member_03593,0,/application/zukanlist/zkn_data/zukan_enc_platinum.narc,133,3593,,63344,63348,23660,23664,4,df3f619804a92fdb4057192dc43dd748ea778adc52bc498ce80524c014b81119,00000000,,,,,False,,,,,,,,,,False,False
/application/zukanlist/zkn_data/zukan_enc_platinum.narc,/application/zukanlist/zkn_data/zukan_enc_platinum.narc!/member_03594,0,/application/zukanlist/zkn_data/zukan_enc_platinum.narc,133,3594,,63348,63356,23664,23672,8,2f717924a0d2847aa264ae9d76457847bbf5916d3298045ab0ffc45be8f4c228,2500000000000000,,,,,False,,,,,,,,,,False,False
/application/zukanlist/zkn_data/zukan_enc_platinum.narc,/application/zukanlist/zkn_data/zukan_enc_platinum.narc!/member_03595,0,/application/zukanlist/zkn_data/zukan_enc_platinum.narc,133,3595,,63356,63364,23672,23680,8,aae89fc0f03e2959ae4d701a80cc3915918c950b159f6abb6c92c1433b1a8534,0700000000000000,,,,,False,,,,,,,,,,False,False
/application/zukanlist/zkn_data/zukan_enc_platinum.narc,/application/zukanlist/zkn_data/zukan_enc_platinum.narc!/member_03596,0,/application/zukanlist/zkn_data/zukan_enc_platinum.narc,133,3596,,63364,63368,23680,23684,4,df3f619804a92fdb4057192dc43dd748ea778adc52bc498ce80524c014b81119,00000000,,,,,False,,,,,,,,,,False,False
/application/zukanlist/zkn_data/zukan_enc_platinum.narc,/application/zukanlist/zkn_data/zukan_enc_platinum.narc!/member_03597,0,/application/zukanlist/zkn_data/zukan_enc_platinum.narc,133,3597,,63368,63372,23684,23688,4,df3f619804a92fdb4057192dc43dd748ea778adc52bc498ce80524c014b81119,00000000,,,,,False,,,,,,,,,,False,False
/application/zukanlist/zkn_data/zukan_enc_platinum.narc,/application/zukanlist/zkn_data/zukan_enc_platinum.narc!/member_03598,0,/application/zukanlist/zkn_data/zukan_enc_platinum.narc,133,3598,,63372,63520,23688,23836,148,b798f55240028a331b08e502e32378c39e0af5135ef9888029013ed89ef17a9e,01000000020000000300000004000000,,,,,False,,,,,,,,,,False,False
/application/zukanlist/zkn_data/zukan_enc_platinum.narc,/application/zukanlist/zkn_data/zukan_enc_platinum.narc!/member_03599,0,/application/zukanlist/zkn_data/zukan_enc_platinum.narc,133,3599,,63520,63664,23836,23980,144,eec175076a2f14d07683f004d617e9f898e92505cb401e197a81ceefcb0a4160,01000000020000000300000004000000,,,,,False,,,,,,,,,,False,False
/application/zukanlist/zkn_data/zukan_enc_platinum.narc,/application/zukanlist/zkn_data/zukan_enc_platinum.narc!/member_03600,0,/application/zukanlist/zkn_data/zukan_enc_platinum.narc,133,3600,,63664,63668,23980,23984,4,df3f619804a92fdb4057192dc43dd748ea778adc52bc498ce80524c014b81119,00000000,,,,,False,,,,,,,,,,False,False
/application/zukanlist/zkn_data/zukan_enc_platinum.narc,/application/zukanlist/zkn_data/zukan_enc_platinum.narc!/member_03601,0,/application/zukanlist/zkn_data/zukan_enc_platinum.narc,133,3601,,63668,63672,23984,23988,4,df3f619804a92fdb4057192dc43dd748ea778adc52bc498ce80524c014b81119,00000000,,,,,False,,,,,,,,,,False,False
/application/zukanlist/zkn_data/zukan_enc_platinum.narc,/application/zukanlist/zkn_data/zukan_enc_platinum.narc!/member_03602,0,/application/zukanlist/zkn_data/zukan_enc_platinum.narc,133,3602,,63672,63676,23988,23992,4,df3f619804a92fdb4057192dc43dd748ea778adc52bc498ce80524c014b81119,00000000,,,,,False,,,,,,,,,,False,False
/application/zukanlist/zkn_data/zukan_enc_platinum.narc,/application/zukanlist/zkn_data/zukan_enc_platinum.narc!/member_03603,0,/application/zukanlist/zkn_data/zukan_enc_platinum.narc,133,3603,,63676,63680,23992,23996,4,df3f619804a92fdb4057192dc43dd748ea778adc52bc498ce80524c014b81119,00000000,,,,,False,,,,,,,,,,False,False
/application/zukanlist/zkn_data/zukan_enc_platinum.narc,/application/zukanlist/zkn_data/zukan_enc_platinum.narc!/member_03604,0,/application/zukanlist/zkn_data/zukan_enc_platinum.narc,133,3604,,63680,63684,23996,24000,4,df3f619804a92fdb4057192dc43dd748ea778adc52bc498ce80524c014b81119,00000000,,,,,False,,,,,,,,,,False,False
/application/zukanlist/zkn_data/zukan_enc_platinum.narc,/application/zukanlist/zkn_data/zukan_enc_platinum.narc!/member_03605,0,/application/zukanlist/zkn_data/zukan_enc_platinum.narc,133,3605,,63684,63688,24000,24004,4,df3f619804a92fdb4057192dc43dd748ea778adc52bc498ce80524c014b81119,00000000,,,,,False,,,,,,,,,,False,False
/application/zukanlist/zkn_data/zukan_enc_platinum.narc,/application/zukanlist/zkn_data/zukan_enc_platinum.narc!/member_03606,0,/application/zukanlist/zkn_data/zukan_enc_platinum.narc,133,3606,,63688,63692,24004,24008,4,df3f619804a92fdb4057192dc43dd748ea778adc52bc498ce80524c014b81119,00000000,,,,,False,,,,,,,,,,False,False
/application/zukanlist/zkn_data/zukan_enc_platinum.narc,/application/zukanlist/zkn_data/zukan_enc_platinum.narc!/member_03607,0,/application/zukanlist/zkn_data/zukan_enc_platinum.narc,133,3607,,63692,63696,24008,24012,4,df3f619804a92fdb4057192dc43dd748ea778adc52bc498ce80524c014b81119,00000000,,,,,False,,,,,,,,,,False,False
/application/zukanlist/zkn_data/zukan_enc_platinum.narc,/application/zukanlist/zkn_data/zukan_enc_platinum.narc!/member_03608,0,/application/zukanlist/zkn_data/zukan_enc_platinum.narc,133,3608,,63696,63700,24012,24016,4,df3f619804a92fdb4057192dc43dd748ea778adc52bc498ce80524c014b81119,00000000,,,,,False,,,,,,,,,,False,False
/application/zukanlist/zkn_data/zukan_enc_platinum.narc,/application/zukanlist/zkn_data/zukan_enc_platinum.narc!/member_03609,0,/application/zukanlist/zkn_data/zukan_enc_platinum.narc,133,3609,,63700,63704,24016,24020,4,df3f619804a92fdb4057192dc43dd748ea778adc52bc498ce80524c014b81119,00000000,,,,,False,,,,,,,,,,False,False
/application/zukanlist/zkn_data/zukan_enc_platinum.narc,/application/zukanlist/zkn_data/zukan_enc_platinum.narc!/member_03610,0,/application/zukanlist/zkn_data/zukan_enc_platinum.narc,133,3610,,63704,63708,24020,24024,4,df3f619804a92fdb4057192dc43dd748ea778adc52bc498ce80524c014b81119,00000000,,,,,False,,,,,,,,,,False,False
/application/zukanlist/zkn_data/zukan_enc_platinum.narc,/application/zukanlist/zkn_data/zukan_enc_platinum.narc!/member_03611,0,/application/zukanlist/zkn_data/zukan_enc_platinum.narc,133,3611,,63708,63712,24024,24028,4,df3f619804a92fdb4057192dc43dd748ea778adc52bc498ce80524c014b81119,00000000,,,,,False,,,,,,,,,,False,False
/application/zukanlist/zkn_data/zukan_enc_platinum.narc,/application/zukanlist/zkn_data/zukan_enc_platinum.narc!/member_03612,0,/application/zukanlist/zkn_data/zukan_enc_platinum.narc,133,3612,,63712,63716,24028,24032,4,df3f619804a92fdb4057192dc43dd748ea778adc52bc498ce80524c014b81119,00000000,,,,,False,,,,,,,,,,False,False
/application/zukanlist/zkn_data/zukan_enc_platinum.narc,/application/zukanlist/zkn_data/zukan_enc_platinum.narc!/member_03613,0,/application/zukanlist/zkn_data/zukan_enc_platinum.narc,133,3613,,63716,63720,24032,24036,4,df3f619804a92fdb4057192dc43dd748ea778adc52bc498ce80524c014b81119,00000000,,,,,False,,,,,,,,,,False,False
/application/zukanlist/zkn_data/zukan_enc_platinum.narc,/application/zukanlist/zkn_data/zukan_enc_platinum.narc!/member_03614,0,/application/zukanlist/zkn_data/zukan_enc_platinum.narc,133,3614,,63720,63724,24036,24040,4,df3f619804a92fdb4057192dc43dd748ea778adc52bc498ce80524c014b81119,00000000,,,,,False,,,,,,,,,,False,False
/application/zukanlist/zkn_data/zukan_enc_platinum.narc,/application/zukanlist/zkn_data/zukan_enc_platinum.narc!/member_03615,0,/application/zukanlist/zkn_data/zukan_enc_platinum.narc,133,3615,,63724,63728,24040,24044,4,df3f619804a92fdb4057192dc43dd748ea778adc52bc498ce80524c014b81119,00000000,,,,,False,,,,,,,,,,False,False
/application/zukanlist/zkn_data/zukan_enc_platinum.narc,/application/zukanlist/zkn_data/zukan_enc_platinum.narc!/member_03616,0,/application/zukanlist/zkn_data/zukan_enc_platinum.narc,133,3616,,63728,63732,24044,24048,4,df3f619804a92fdb4057192dc43dd748ea778adc52bc498ce80524c014b81119,00000000,,,,,False,,,,,,,,,,False,False
/application/zukanlist/zkn_data/zukan_enc_platinum.narc,/application/zukanlist/zkn_data/zukan_enc_platinum.narc!/member_03617,0,/application/zukanlist/zkn_data/zukan_enc_platinum.narc,133,3617,,63732,63736,24048,24052,4,df3f619804a92fdb4057192dc43dd748ea778adc52bc498ce80524c014b81119,00000000,,,,,False,,,,,,,,,,False,False
/application/zukanlist/zkn_data/zukan_enc_platinum.narc,/application/zukanlist/zkn_data/zukan_enc_platinum.narc!/member_03618,0,/application/zukanlist/zkn_data/zukan_enc_platinum.narc,133,3618,,63736,63740,24052,24056,4,df3f619804a92fdb4057192dc43dd748ea778adc52bc498ce80524c014b81119,00000000,,,,,False,,,,,,,,,,False,False
/application/zukanlist/zkn_data/zukan_enc_platinum.narc,/application/zukanlist/zkn_data/zukan_enc_platinum.narc!/member_03619,0,/application/zukanlist/zkn_data/zukan_enc_platinum.narc,133,3619,,63740,63744,24056,24060,4,df3f619804a92fdb4057192dc43dd748ea778adc52bc498ce80524c014b81119,00000000,,,,,False,,,,,,,,,,False,False
/application/zukanlist/zkn_data/zukan_enc_platinum.narc,/application/zukanlist/zkn_data/zukan_enc_platinum.narc!/member_03620,0,/application/zukanlist/zkn_data/zukan_enc_platinum.narc,133,3620,,63744,63748,24060,24064,4,df3f619804a92fdb4057192dc43dd748ea778adc52bc498ce80524c014b81119,00000000,,,,,False,,,,,,,,,,False,False
/application/zukanlist/zkn_data/zukan_enc_platinum.narc,/application/zukanlist/zkn_data/zukan_enc_platinum.narc!/member_03621,0,/application/zukanlist/zkn_data/zukan_enc_platinum.narc,133,3621,,63748,63752,24064,24068,4,df3f619804a92fdb4057192dc43dd748ea778adc52bc498ce80524c014b81119,00000000,,,,,False,,,,,,,,,,False,False
/application/zukanlist/zkn_data/zukan_enc_platinum.narc,/application/zukanlist/zkn_data/zukan_enc_platinum.narc!/member_03622,0,/application/zukanlist/zkn_data/zukan_enc_platinum.narc,133,3622,,63752,63756,24068,24072,4,df3f619804a92fdb4057192dc43dd748ea778adc52bc498ce80524c014b81119,00000000,,,,,False,,,,,,,,,,False,False
/application/zukanlist/zkn_data/zukan_enc_platinum.narc,/application/zukanlist/zkn_data/zukan_enc_platinum.narc!/member_03623,0,/application/zukanlist/zkn_data/zukan_enc_platinum.narc,133,3623,,63756,63760,24072,24076,4,df3f619804a92fdb4057192dc43dd748ea778adc52bc498ce80524c014b81119,00000000,,,,,False,,,,,,,,,,False,False
/application/zukanlist/zkn_data/zukan_enc_platinum.narc,/application/zukanlist/zkn_data/zukan_enc_platinum.narc!/member_03624,0,/application/zukanlist/zkn_data/zukan_enc_platinum.narc,133,3624,,63760,63764,24076,24080,4,df3f619804a92fdb4057192dc43dd748ea778adc52bc498ce80524c014b81119,00000000,,,,,False,,,,,,,,,,False,False
/application/zukanlist/zkn_data/zukan_enc_platinum.narc,/application/zukanlist/zkn_data/zukan_enc_platinum.narc!/member_03625,0,/application/zukanlist/zkn_data/zukan_enc_platinum.narc,133,3625,,63764,63768,24080,24084,4,df3f619804a92fdb4057192dc43dd748ea778adc52bc498ce80524c014b81119,00000000,,,,,False,,,,,,,,,,False,False
/application/zukanlist/zkn_data/zukan_enc_platinum.narc,/application/zukanlist/zkn_data/zukan_enc_platinum.narc!/member_03626,0,/application/zukanlist/zkn_data/zukan_enc_platinum.narc,133,3626,,63768,63772,24084,24088,4,df3f619804a92fdb4057192dc43dd748ea778adc52bc498ce80524c014b81119,00000000,,,,,False,,,,,,,,,,False,False
/application/zukanlist/zkn_data/zukan_enc_platinum.narc,/application/zukanlist/zkn_data/zukan_enc_platinum.narc!/member_03627,0,/application/zukanlist/zkn_data/zukan_enc_platinum.narc,133,3627,,63772,63776,24088,24092,4,df3f619804a92fdb4057192dc43dd748ea778adc52bc498ce80524c014b81119,00000000,,,,,False,,,,,,,,,,False,False
/application/zukanlist/zkn_data/zukan_enc_platinum.narc,/application/zukanlist/zkn_data/zukan_enc_platinum.narc!/member_03628,0,/application/zukanlist/zkn_data/zukan_enc_platinum.narc,133,3628,,63776,63780,24092,24096,4,df3f619804a92fdb4057192dc43dd748ea778adc52bc498ce80524c014b81119,00000000,,,,,False,,,,,,,,,,False,False
/application/zukanlist/zkn_data/zukan_enc_platinum.narc,/application/zukanlist/zkn_data/zukan_enc_platinum.narc!/member_03629,0,/application/zukanlist/zkn_data/zukan_enc_platinum.narc,133,3629,,63780,63784,24096,24100,4,df3f619804a92fdb4057192dc43dd748ea778adc52bc498ce80524c014b81119,00000000,,,,,False,,,,,,,,,,False,False
/application/zukanlist/zkn_data/zukan_enc_platinum.narc,/application/zukanlist/zkn_data/zukan_enc_platinum.narc!/member_03630,0,/application/zukanlist/zkn_data/zukan_enc_platinum.narc,133,3630,,63784,63788,24100,24104,4,df3f619804a92fdb4057192dc43dd748ea778adc52bc498ce80524c014b81119,00000000,,,,,False,,,,,,,,,,False,False
/application/zukanlist/zkn_data/zukan_enc_platinum.narc,/application/zukanlist/zkn_data/zukan_enc_platinum.narc!/member_03631,0,/application/zukanlist/zkn_data/zukan_enc_platinum.narc,133,3631,,63788,63792,24104,24108,4,df3f619804a92fdb4057192dc43dd748ea778adc52bc498ce80524c014b81119,00000000,,,,,False,,,,,,,,,,False,False
/application/zukanlist/zkn_data/zukan_enc_platinum.narc,/application/zukanlist/zkn_data/zukan_enc_platinum.narc!/member_03632,0,/application/zukanlist/zkn_data/zukan_enc_platinum.narc,133,3632,,63792,63812,24108,24128,20,495e53b67548e05d4493b9757b7f77d6ed5a05d65cd350caf0e5df7594446294,12000000170000001800000019000000,,,,,False,,,,,,,,,,False,False
/application/zukanlist/zkn_data/zukan_enc_platinum.narc,/application/zukanlist/zkn_data/zukan_enc_platinum.narc!/member_03633,0,/application/zukanlist/zkn_data/zukan_enc_platinum.narc,133,3633,,63812,63828,24128,24144,16,71fe9bb8aadfb0e79161053da5847dce6a8dbc5854f6ba377fbd4d2f397ecfc5,17000000180000001a00000000000000,,,,,False,,,,,,,,,,False,False
/application/zukanlist/zkn_data/zukan_enc_platinum.narc,/application/zukanlist/zkn_data/zukan_enc_platinum.narc!/member_03634,0,/application/zukanlist/zkn_data/zukan_enc_platinum.narc,133,3634,,63828,63832,24144,24148,4,df3f619804a92fdb4057192dc43dd748ea778adc52bc498ce80524c014b81119,00000000,,,,,False,,,,,,,,,,False,False
/application/zukanlist/zkn_data/zukan_enc_platinum.narc,/application/zukanlist/zkn_data/zukan_enc_platinum.narc!/member_03635,0,/application/zukanlist/zkn_data/zukan_enc_platinum.narc,133,3635,,63832,63836,24148,24152,4,df3f619804a92fdb4057192dc43dd748ea778adc52bc498ce80524c014b81119,00000000,,,,,False,,,,,,,,,,False,False
/application/zukanlist/zkn_data/zukan_enc_platinum.narc,/application/zukanlist/zkn_data/zukan_enc_platinum.narc!/member_03636,0,/application/zukanlist/zkn_data/zukan_enc_platinum.narc,133,3636,,63836,63840,24152,24156,4,df3f619804a92fdb4057192dc43dd748ea778adc52bc498ce80524c014b81119,00000000,,,,,False,,,,,,,,,,False,False
/application/zukanlist/zkn_data/zukan_enc_platinum.narc,/application/zukanlist/zkn_data/zukan_enc_platinum.narc!/member_03637,0,/application/zukanlist/zkn_data/zukan_enc_platinum.narc,133,3637,,63840,63848,24156,24164,8,ed049108bc18f2c64369e8d0ea42850bdd1a7d1dd340cfde716315579702a76c,2a00000000000000,,,,,False,,,,,,,,,,False,False
/application/zukanlist/zkn_data/zukan_enc_platinum.narc,/application/zukanlist/zkn_data/zukan_enc_platinum.narc!/member_03638,0,/application/zukanlist/zkn_data/zukan_enc_platinum.narc,133,3638,,63848,63852,24164,24168,4,df3f619804a92fdb4057192dc43dd748ea778adc52bc498ce80524c014b81119,00000000,,,,,False,,,,,,,,,,False,False
/application/zukanlist/zkn_data/zukan_enc_platinum.narc,/application/zukanlist/zkn_data/zukan_enc_platinum.narc!/member_03639,0,/application/zukanlist/zkn_data/zukan_enc_platinum.narc,133,3639,,63852,63860,24168,24176,8,6e3989bfdab9675089a296f8b974431cbf419dc763f2e14620cd2b8b03b7d741,2e00000000000000,,,,,False,,,,,,,,,,False,False
/application/zukanlist/zkn_data/zukan_enc_platinum.narc,/application/zukanlist/zkn_data/zukan_enc_platinum.narc!/member_03640,0,/application/zukanlist/zkn_data/zukan_enc_platinum.narc,133,3640,,63860,63864,24176,24180,4,df3f619804a92fdb4057192dc43dd748ea778adc52bc498ce80524c014b81119,00000000,,,,,False,,,,,,,,,,False,False
