container_chain,depth,parent_narc_path,parent_file_id,rom_offset,size,sha256,bom,version,declared_file_size,header_size,block_count,member_count,named_member_count,validation
/application/zukanlist/zkn_data/zukan_enc_pearl.narc,0,/application/zukanlist/zkn_data/zukan_enc_pearl.narc,132,95524352,71432,97c126918497d52714069b2effdc1a87616df661eef313bbf7a3260b0cd9d4fc,0xfffe,0x0100,71432,16,3,4954,0,valid
/application/zukanlist/zkn_data/zukan_enc_platinum.narc,0,/application/zukanlist/zkn_data/zukan_enc_platinum.narc,133,95596032,71460,618fff4cf05edf5d66801b75162475897f91702d4e9a0b8137c61b5c3555c68f,0xfffe,0x0100,71460,16,3,4954,0,valid
/arc/area_win_gra.narc,0,/arc/area_win_gra.narc,134,93315072,33388,266076884172c17f463556079d9cecba023fcbee810016002c5695a55ce33eda,0xfffe,0x0100,33388,16,3,18,0,valid
/arc/balance_ball_gra.narc,0,/arc/balance_ball_gra.narc,135,93348864,141356,9b9260aab0d01c22db90407801cbe7279ac9985772f8f13384294cb2a416f32b,0xfffe,0x0100,141356,16,3,34,0,valid
/arc/bm_anime.narc,0,/arc/bm_anime.narc,136,93490688,73040,db2aec4c463f5afb2f7e2a425cf7d0b062f5eddf9e14ce9da94e5d0ad4ff14d9,0xfffe,0x0100,73040,16,3,98,0,valid
/arc/bm_anime_list.narc,0,/arc/bm_anime_list.narc,137,93563904,16572,536f4c93d6ccde5fa0956f1331cfb65e9edba535a8375f964a2e4fca5adeac24,0xfffe,0x0100,16572,16,3,590,0,valid
/arc/codein_gra.narc,0,/arc/codein_gra.narc,138,93580800,93268,7afdf9b3a07bf56fb7f88dba385eff34b3df24c82e685400c39ab95a52acaad9,0xfffe,0x0100,93268,16,3,23,0,valid
/arc/demo_tengan_gra.narc,0,/arc/demo_tengan_gra.narc,139,93674496,953056,43161092371649c065ea98f3677a46f69248801919216bfe00a69b5a789bb797,0xfffe,0x0100,953056,16,3,85,0,valid
/arc/email_gra.narc,0,/arc/email_gra.narc,140,94627840,26124,435d7b385476242b11085ea19e0d2fad8cab411ce9a486b8cb30abf1088e41b7,0xfffe,0x0100,26124,16,3,13,0,valid
/arc/encdata_ex.narc,0,/arc/encdata_ex.narc,141,94654464,1828,a5d3e77378c89119f936f3971c4f8f5db609cd575a29b627350d389e4260ca71,0xfffe,0x0100,1828,16,3,12,0,valid
/arc/manene.narc,0,/arc/manene.narc,142,94656512,257844,eac58a191d8b5ae095cfa875614fd73a54f65b05cf38f0efa4b04a06535bfc9e,0xfffe,0x0100,257844,16,3,86,0,valid
/arc/plgym_ghost.narc,0,/arc/plgym_ghost.narc,143,94914560,4936,fea0e03cf050766290a9879d3a879a9a1b5233638f659a16d856357eeceb0d88,0xfffe,0x0100,4936,16,3,5,0,valid
/arc/ppark.narc,0,/arc/ppark.narc,144,94919680,3020,78ed2c1252ca3d76324b60f2fedbb7f20bc84e3ac08f55f87aa1e7ac38173528,0xfffe,0x0100,3020,16,3,1,0,valid
/arc/ship_demo.narc,0,/arc/ship_demo.narc,145,94922752,95064,b596db0ce389ad0b3bbb3dbe4112f8e9306a3b7519036eeac6cb0ff7f36931fd,0xfffe,0x0100,95064,16,3,20,0,valid
/arc/ship_demo_pl.narc,0,/arc/ship_demo_pl.narc,146,95017984,62036,51ed04d5368d25939554343d4d0f07911e25475ee36177e2b647bf351bc29efb,0xfffe,0x0100,62036,16,3,8,0,valid
/arc/tv.narc,0,/arc/tv.narc,147,95080448,1160,a3359d3195b49df46f6cb06007f3eac826231cce9cec91bb6dfecd281bb7c7d3,0xfffe,0x0100,1160,16,3,3,0,valid
/battle/b_pl_stage/pl_bsdpm.narc,0,/battle/b_pl_stage/pl_bsdpm.narc,148,96194560,11524,756b1456bc7e219e4c9d13f79d61fd2e7c1911a360bd31a88ae7500f384c67b6,0xfffe,0x0100,11524,16,3,478,0,valid
/battle/b_pl_tower/pl_btdpm.narc,0,/battle/b_pl_tower/pl_btdpm.narc,149,96206336,22876,db14c00f0c288755fff0d10728605d612aa64fa85ecde42eaff55de16662d9ec,0xfffe,0x0100,22876,16,3,951,0,valid
/battle/b_pl_tower/pl_btdtr.narc,0,/battle/b_pl_tower/pl_btdtr.narc,150,96229376,37160,69d17bcc62e4bb0f246bd6546d1299205413ff1e12bd9655b19f3735a21419b4,0xfffe,0x0100,37160,16,3,315,0,valid
/battle/b_tower/btdpm.narc,0,/battle/b_tower/btdpm.narc,151,95395840,22876,776d9ad316bd6a9d97f45ca6dc5405dbf2e3e96f75a36118619bcad4081bec6c,0xfffe,0x0100,22876,16,3,951,0,valid
/battle/b_tower/btdtr.narc,0,/battle/b_tower/btdtr.narc,152,95418880,33728,9d8e016906e413d77a3a30856764f7605c03b9c0d956601e6262a4918b0f0040,0xfffe,0x0100,33728,16,3,307,0,valid
/battle/graphic/b_bag_gra.narc,0,/battle/graphic/b_bag_gra.narc,153,54593536,20228,1bad36d04c4462f5e43df643f0f2bb388f0230e917253d66401db9e2ae39ed7b,0xfffe,0x0100,20228,16,3,4,0,valid
/battle/graphic/batt_bg.narc,0,/battle/graphic/batt_bg.narc,154,54614016,640124,bcf2c24ae32b38a546b9b293b16af3782b706fd6dc5ec9d58c1e245655ce05ab,0xfffe,0x0100,640124,16,3,257,0,valid
/battle/graphic/pl_batt_bg.narc,0,/battle/graphic/pl_batt_bg.narc,155,55254528,852772,6a6d0ce93ba75c6a6fd505eb036dad677de74b696015277f30e3baece55c57b0,0xfffe,0x0100,852772,16,3,342,0,valid
/battle/skill/be_seq.narc,0,/battle/skill/be_seq.narc,156,56376320,16940,03157b91d68c906f5485345d6558398202df83875d233fab2e2fa4ca556d2b17,0xfffe,0x0100,16940,16,3,277,0,valid
/battle/skill/sub_seq.narc,0,/battle/skill/sub_seq.narc,157,56393728,53196,f92484a1b43efb7458e5c621da02e126aa38e547d609dbd109a450a4189f0d8d,0xfffe,0x0100,53196,16,3,297,0,valid
/battle/skill/waza_seq.narc,0,/battle/skill/waza_seq.narc,158,56446976,6416,ac543204e98c81493f8cdc88eeb0397d49c3eef24c120a187482bcce517718e2,0xfffe,0x0100,6416,16,3,501,0,valid
/battle/tr_ai/tr_ai_seq.narc,0,/battle/tr_ai/tr_ai_seq.narc,159,93272576,42448,74b17cd373c63c5aa9fa5e7e909c7037f768b443c726eee51ed0f0278efd709d,0xfffe,0x0100,42448,16,3,1,0,valid
/contest/data/contest_data.narc,0,/contest/data/contest_data.narc,160,92873216,14140,7cf7c17d07b805fc4d6c65b7b23e6d25b0b94e87f5cf0d729c308ed2b1b9496f,0xfffe,0x0100,14140,16,3,15,0,valid
/data/arealight.narc,0,/data/arealight.narc,161,4414464,8376,a8cf7c77d702ad19247950ae5390c484fcd5abbd80592a9d1196cf9ed39e452d,0xfffe,0x0100,8376,16,3,4,0,valid
/data/demo_climax.narc,0,/data/demo_climax.narc,172,4442112,472620,18d011c800914e0410979a16996dcdf6cca15ba384aa85d9973a769ab6def94e,0xfffe,0x0100,472620,16,3,20,0,valid
/data/field_cutin.narc,0,/data/field_cutin.narc,185,5395968,23072,e98a6112a721d81460c9b2eaa154f0eb53bf54f77904b921b218f2d98ca1f135,0xfffe,0x0100,23072,16,3,19,0,valid
/data/fldtanime.narc,0,/data/fldtanime.narc,197,5425152,154640,d54244a74840303dff286cb6d06d784b2e7e890ec6986753fddc1a10b3eacf40,0xfffe,0x0100,154640,16,3,53,0,valid
/data/guru2.narc,0,/data/guru2.narc,202,5619200,191724,8c3a803c0a2c3d5d5600c5d281df52dca9c39f3225ffac1e5430873cc4a439ba,0xfffe,0x0100,191724,16,3,27,0,valid
/data/tradelist.narc,0,/data/tradelist.narc,262,5910528,10868,69ff435241dccf7824b576313f539c64ee48d0b3d148f2926e8f8abc9dca0f5b,0xfffe,0x0100,10868,16,3,13,0,valid
/data/trapmark.narc,0,/data/trapmark.narc,263,5921792,612,6f577df39a0bc2efb3605011ec4b424575c4316d5c361f88a461d7ac89455a79,0xfffe,0x0100,612,16,3,1,0,valid
/data/tw_arc_etc.narc,0,/data/tw_arc_etc.narc,265,5924352,22488,ad6734f1fc98d8db9b787e0e3f3bd7202b02cf1f2e57b900e605ffba43f50424,0xfffe,0x0100,22488,16,3,25,0,valid
/data/ug_anim.narc,0,/data/ug_anim.narc,266,5946880,23680,cd49b51638dcf62c8f98725b613496d430b88ceab8c890d152f615548c69fb89,0xfffe,0x0100,23680,16,3,8,0,valid
/data/ug_fossil.narc,0,/data/ug_fossil.narc,270,5979136,16088,4f48a58a7eaedfe8274d27bc35ca478f9d66e677a8fe766f3fd8ceaaf6642236,0xfffe,0x0100,16088,16,3,3,0,valid
/data/ug_parts.narc,0,/data/ug_parts.narc,276,5999104,133020,6aef71920a64161cb0879222c36a89a2b6a2be34db605b8ad68766c2b5f2c68d,0xfffe,0x0100,133020,16,3,116,0,valid
/data/ug_radar.narc,0,/data/ug_radar.narc,277,6132224,14440,38c022b32cbfb6be13a80aef230dceb386785284da947a1357a44d8a6019fec2,0xfffe,0x0100,14440,16,3,7,0,valid
/data/ug_trap.narc,0,/data/ug_trap.narc,278,6147072,121772,41fd698d83b7f883100b7cd2d2796486ac6fd2293da4736e1fda7bbaee571fc3,0xfffe,0x0100,121772,16,3,53,0,valid
/data/ugeffect_obj_graphic.narc,0,/data/ugeffect_obj_graphic.narc,279,6268928,19816,07cd66cad70cdd6923f3d34104357501e0ea3b7ff63abc4ebdaacbbcb3549ec7,0xfffe,0x0100,19816,16,3,9,0,valid
/data/ugroundeffect.narc,0,/data/ugroundeffect.narc,288,6293504,612,904264a60b0b974ea408b3b491bc86a53327f23fe743b0aac731e3ff432b4297,0xfffe,0x0100,612,16,3,7,0,valid
/data/underg_radar.narc,0,/data/underg_radar.narc,289,6294528,41524,f02b453a55678f112c31b7a78b794d132b25212641a767f83f3cf42017cd704d,0xfffe,0x0100,41524,16,3,7,0,valid
/data/weather_sys.narc,0,/data/weather_sys.narc,292,7266816,78320,acd4b6b193287ba420037be4ed56567d4c4ab2a1166cc815ccb67398b822905e,0xfffe,0x0100,78320,16,3,65,0,valid
/data/wifip2pmatch.narc,0,/data/wifip2pmatch.narc,294,7346176,150628,467e8dc878fd233e8a5867155c615ebbfbe2ce75fe569ee3adaa21e5da55f25e,0xfffe,0x0100,150628,16,3,47,0,valid
/data/mmodel/fldeff.narc,0,/data/mmodel/fldeff.narc,297,67532288,320780,881770546967016992de051b06458b2a6599264f2d9c77408aafa8b25c252706,0xfffe,0x0100,320780,16,3,201,0,valid
/data/mmodel/mmodel.narc,0,/data/mmodel/mmodel.narc,298,66065920,1465988,47ca5ab1b49a3f177b2d43e8fbdf05e74172883bc6dd0c648d9f3fb92f5cd224,0xfffe,0x0100,1465988,16,3,470,0,valid
/debug/cb_edit/d_test.narc,0,/debug/cb_edit/d_test.narc,301,95711744,11744,be2ede7ab87e66d4ac5f8d33cbdeffb8730123546a06e90150ec064fe1d9965d,0xfffe,0x0100,11744,16,3,12,0,valid
/demo/egg/data/egg_data.narc,0,/demo/egg/data/egg_data.narc,302,93196288,11004,c4fcc55205b9fbc52a00fad3451b6f8766e94bb05f90578ff7f66cc78ea8a134,0xfffe,0x0100,11004,16,3,11,0,valid
/demo/egg/data/particle/egg_demo_particle.narc,0,/demo/egg/data/particle/egg_demo_particle.narc,303,93207552,9708,97429870ad23f453d0d10aae69d899ddc9825b2ecd6fe06917563d9f54b4819a,0xfffe,0x0100,9708,16,3,2,0,valid
/demo/intro/intro.narc,0,/demo/intro/intro.narc,304,95133696,112620,f3bc0fa18b54f7b65dad617c52e04699eb3e97889fe6ecb564e1cb58f6dc1964,0xfffe,0x0100,112620,16,3,50,0,valid
/demo/intro/intro_tv.narc,0,/demo/intro/intro_tv.narc,305,95246336,109188,05fe8f3d86de699f4c02c3a4aa5b23acac68427276a2686ef5b969ad54e53dae,0xfffe,0x0100,109188,16,3,10,0,valid
/demo/shinka/data/particle/shinka_demo_particle.narc,0,/demo/shinka/data/particle/shinka_demo_particle.narc,306,95123968,9364,4519249fa8c3c6da9c20579dde3a6447aaa77b05f5c33f8f92eff5cbdbd4a3b1,0xfffe,0x0100,9364,16,3,2,0,valid
/demo/syoujyou/syoujyou.narc,0,/demo/syoujyou/syoujyou.narc,307,95355904,39748,9b07b799c2018957815afcfa29706a5c0e0df679492e955d3fde14c31af20b50,0xfffe,0x0100,39748,16,3,12,0,valid
/fielddata/areadata/area_data.narc,0,/fielddata/areadata/area_data.narc,309,73246720,1252,1e5689af536504ecf45addf926840800aca321665a57a38a164864cd2f68df5e,0xfffe,0x0100,1252,16,3,75,0,valid
/fielddata/areadata/area_build_model/area_build.narc,0,/fielddata/areadata/area_build_model/area_build.narc,310,73248256,6468,d259b1f9531663d2cc62536aa7fe15e6c94a1ce6979876023207e51b6a9906f0,0xfffe,0x0100,6468,16,3,71,0,valid
/fielddata/areadata/area_build_model/areabm_texset.narc,0,/fielddata/areadata/area_build_model/areabm_texset.narc,311,73254912,1617848,92fa4b336e562a32efe8f6d51ff1aa56e0c8d54a1d07ac48a169cf5e94ec8fcb,0xfffe,0x0100,1617848,16,3,71,0,valid
/fielddata/areadata/area_map_tex/map_tex_set.narc,0,/fielddata/areadata/area_map_tex/map_tex_set.narc,312,74872832,1872684,301b70271068a43e7be0c88deaa3c93d6b2f7686335009cbe301bb1f37b801bd,0xfffe,0x0100,1872684,16,3,74,0,valid
/fielddata/areadata/area_move_model/move_model_list.narc,0,/fielddata/areadata/area_move_model/move_model_list.narc,313,76745728,1432,d1a5cb3c1fe72d043596329283008be4f1c9468d0532cee366717e8c37800493,0xfffe,0x0100,1432,16,3,75,0,valid
/fielddata/build_model/build_model.narc,0,/fielddata/build_model/build_model.narc,314,70971392,2254892,047ac52db4d091d3b21d1d867d2a0337a54e390c1b45cbd1333ecd7132e67f64,0xfffe,0x0100,2254892,16,3,590,0,valid
/fielddata/encountdata/d_enc_data.narc,0,/fielddata/encountdata/d_enc_data.narc,316,70733312,79108,8872da981014c6da71a0ba6d20ad05ccefafa3e1895d9b1295f588fd7af64080,0xfffe,0x0100,79108,16,3,183,0,valid
/fielddata/encountdata/p_enc_data.narc,0,/fielddata/encountdata/p_enc_data.narc,317,70812672,79108,41be039d459f5eeacfb537a79d3237cfe3b0ba9d3e4310f40d6d2c20853839e6,0xfffe,0x0100,79108,16,3,183,0,valid
/fielddata/encountdata/pl_enc_data.narc,0,/fielddata/encountdata/pl_enc_data.narc,318,70892032,79108,44e1b7307638a509bee6e7fc4a2085267add44d12fe2d590559d69fabdbc1687,0xfffe,0x0100,79108,16,3,183,0,valid
/fielddata/eventdata/zone_event.narc,0,/fielddata/eventdata/zone_event.narc,319,70575104,157800,6ed2f4971ceb15358f0a1a6b108d564dd8ae58b174025905bad691ebdef97ff1,0xfffe,0x0100,157800,16,3,534,0,valid
/fielddata/land_data/land_data.narc,0,/fielddata/land_data/land_data.narc,320,76747264,16125840,4ef00e014500a2974b5579e117401bfe2f40d9fa71bc6b14d54a39b3dd3c00e0,0xfffe,0x0100,16125840,16,3,666,0,valid
/fielddata/mapmatrix/map_matrix.narc,0,/fielddata/mapmatrix/map_matrix.narc,321,73233408,13052,ba11ef91592014659663d762a86bfe85a1f02866b96c348b2ad59e4aed66b6c7,0xfffe,0x0100,13052,16,3,289,0,valid
/fielddata/mm_list/move_model_list.narc,0,/fielddata/mm_list/move_model_list.narc,323,93217280,608,3a424fe0f8e51ac30768ebcfc4eee5dbcea1fd8559ff725fd8d51ccc3e7fce8b,0xfffe,0x0100,608,16,3,16,0,valid
/fielddata/script/scr_seq.narc,0,/fielddata/script/scr_seq.narc,324,56525824,304964,01236311c10c0a2825fb5778d7f0c4ec6a1393be31ec045678dab4cef0cb3c3f,0xfffe,0x0100,304964,16,3,1124,0,valid
/fielddata/tornworld/tw_arc.narc,0,/fielddata/tornworld/tw_arc.narc,325,96155136,7696,ff9e88756cdadf16ff18276efb6bdeff59fc8a71bf65777b8e7e7f4bca277a8a,0xfffe,0x0100,7696,16,3,11,0,valid
/fielddata/tornworld/tw_arc_attr.narc,0,/fielddata/tornworld/tw_arc_attr.narc,326,96163328,24724,29c8301cb3c7de8b4549cd37eb8f8472dfce82d0992008749a047a308455b0c9,0xfffe,0x0100,24724,16,3,12,0,valid
/frontier/script/fr_script.narc,0,/frontier/script/fr_script.narc,327,95727104,42716,6d96fcc1452cfec681ab618aa5595848607b43996c451a398baf63ce1827875f,0xfffe,0x0100,42716,16,3,11,0,valid
/graphic/btower.narc,0,/graphic/btower.narc,328,56830976,16888,6913c3f0f7df4d60b282b317812e5c496232adc6eae0dccee86d0aaca81df218,0xfffe,0x0100,16888,16,3,9,0,valid
/graphic/bucket.narc,0,/graphic/bucket.narc,329,56847872,259696,5e831412b0cf12ed24c44fc063542cea205b113cca341e3697586f32495098af,0xfffe,0x0100,259696,16,3,47,0,valid
/graphic/config_gra.narc,0,/graphic/config_gra.narc,330,57107968,684,cd4fdb2d299ace3698da3ca72f4acf961759128fa4fd08dc3afe50c0396778e6,0xfffe,0x0100,684,16,3,3,0,valid
/graphic/demo_trade.narc,0,/graphic/demo_trade.narc,331,57108992,31512,84c5643070177367c342b8d5a18c679639b03c305b77933fb007a929e74f99cf,0xfffe,0x0100,31512,16,3,28,0,valid
/graphic/dendou_demo.narc,0,/graphic/dendou_demo.narc,332,57140736,1564,d3f76c5c4cc8c5fa92b659a0e8442e36eb9523d8f4fd33144f684926995e9e95,0xfffe,0x0100,1564,16,3,5,0,valid
/graphic/dendou_pc.narc,0,/graphic/dendou_pc.narc,333,57142784,668,3844b3b7482c93aa0e6397e3ed09f390e61e10bbc839b902ed26760b30c68dae,0xfffe,0x0100,668,16,3,3,0,valid
/graphic/ending.narc,0,/graphic/ending.narc,334,57143808,1854944,20989e0c37f1e6683c7d2464835256297405cf3165edf76f24062a508e401b0a,0xfffe,0x0100,1854944,16,3,103,0,valid
/graphic/ev_pokeselect.narc,0,/graphic/ev_pokeselect.narc,335,58998784,140580,57f6359243b2e663b5a23aa525f2719f0f2333e419580d4dbb227fc015be02b0,0xfffe,0x0100,140580,16,3,18,0,valid
/graphic/f_note_gra.narc,0,/graphic/f_note_gra.narc,336,59139584,10620,3a1b1600f28697f037f39be18786cb600a020bebba6e26e85971bb813e0e2b3a,0xfffe,0x0100,10620,16,3,6,0,valid
/graphic/field_board.narc,0,/graphic/field_board.narc,337,59150336,43260,d680053f0afe3c8a3fac35900b8d4e829b66f27d6191dddd37895619967fd85b,0xfffe,0x0100,43260,16,3,52,0,valid
/graphic/field_encounteffect.narc,0,/graphic/field_encounteffect.narc,338,59193856,264900,0b3b4ed141a79769ee103e0710e927edaf2d44deae56113e91bdabd9dc55aead,0xfffe,0x0100,264900,16,3,155,0,valid
/graphic/fld_comact.narc,0,/graphic/fld_comact.narc,339,59459072,868,1ca3e421c0ad0a380bc6ecb063aba373097af1f80e70113c87f245185b7bc437,0xfffe,0x0100,868,16,3,4,0,valid
/graphic/font.narc,0,/graphic/font.narc,340,59460096,759840,97b5d1de58b7e625daf6b5894635bc139dab283ff060976c8dfe8fe4e6c41d6a,0xfffe,0x0100,759840,16,3,10,0,valid
/graphic/fontoam.narc,0,/graphic/fontoam.narc,341,60220416,1444,5ccff2254dbf1fe7df12be151d74de7b5a6c6d44c49d3a3fc0cee77419ed1fb7,0xfffe,0x0100,1444,16,3,12,0,valid
/graphic/footprint_board.narc,0,/graphic/footprint_board.narc,342,60221952,36308,8d717b0349d66aee622b03653e4ef3827ab3110ddf0c6927633c0d6d8e905953,0xfffe,0x0100,36308,16,3,30,0,valid
/graphic/hiden_effect.narc,0,/graphic/hiden_effect.narc,343,60258304,32276,85d834c089435928fcea971930c872f0cb62040ddd421a25c8e4dda91910a7dc,0xfffe,0x0100,32276,16,3,15,0,valid
/graphic/library_tv.narc,0,/graphic/library_tv.narc,344,60291072,253272,d6ac6da421d558c9a4d858155717df3e749f20c6d98cd0fc089841b3c17c7e9b,0xfffe,0x0100,253272,16,3,5,0,valid
/graphic/lobby_news.narc,0,/graphic/lobby_news.narc,345,60544512,64420,e942ae3022b4020b85e960e288efacbd54946fd52b0d7a93f01fc6cbafe811dd,0xfffe,0x0100,64420,16,3,7,0,valid
/graphic/mail_gra.narc,0,/graphic/mail_gra.narc,346,60609024,106800,e0c78256d8335716657696d8363b71671606d5634d69e0cfdeb188ee9fde7655,0xfffe,0x0100,106800,16,3,37,0,valid
/graphic/menu_gra.narc,0,/graphic/menu_gra.narc,347,60716032,19312,85984abae7f2d5765c97dd596512d42212029ad56892c6c2c973e5450ec928fd,0xfffe,0x0100,19312,16,3,11,0,valid
/graphic/mysign.narc,0,/graphic/mysign.narc,348,60735488,4280,f36c892150dee7567ade0c901eb52ae2fa9d814a53fdeddfa63dd48c46cdc94f,0xfffe,0x0100,4280,16,3,10,0,valid
/graphic/ntag_gra.narc,0,/graphic/ntag_gra.narc,349,60740096,183920,1b969b5e73d02857755726622b61c5251dfa3f068a410296d193d22fa6d44d6f,0xfffe,0x0100,183920,16,3,134,0,valid
/graphic/oekaki.narc,0,/graphic/oekaki.narc,350,60924416,5412,a81ac3264060405b30d9393f0dfc6bde237479fed739e124310e09991a5be4a1,0xfffe,0x0100,5412,16,3,9,0,valid
/graphic/opening.narc,0,/graphic/opening.narc,351,60930048,27580,a7f697f95321dcfb2e9c8f155daa0b032932c42215a627e0e2397cd455c61d20,0xfffe,0x0100,27580,16,3,21,0,valid
/graphic/pl_font.narc,0,/graphic/pl_font.narc,352,60957696,759912,f6434c57cf00f1a4febb78e2820a111e10410e8a2117500910530bffa6269725,0xfffe,0x0100,759912,16,3,10,0,valid
/graphic/pl_wifinote.narc,0,/graphic/pl_wifinote.narc,353,61718016,45340,e61f007253e472e324b2c6bf03c94df16559ec5d963adc6ea7d0bbb89988b2f0,0xfffe,0x0100,45340,16,3,19,0,valid
/graphic/pl_winframe.narc,0,/graphic/pl_winframe.narc,354,61763584,35044,a6299f58d33c4a1c6bb808b068c79bb8a96c15118e2eb1fc42288f8ca5776db7,0xfffe,0x0100,35044,16,3,50,0,valid
/graphic/pmsi.narc,0,/graphic/pmsi.narc,355,61798912,12644,0654fe9ef26ab42e224dc0992aa02776834522c7902edb7fe4ef1a0db5db7a5e,0xfffe,0x0100,12644,16,3,26,0,valid
/graphic/poru_gra.narc,0,/graphic/poru_gra.narc,356,61811712,27108,9b60ede5071fed56136a5fcd31e062f0ed0fa58f3d02e0471664ea8400c8371f,0xfffe,0x0100,27108,16,3,12,0,valid
/graphic/poruact.narc,0,/graphic/poruact.narc,357,61838848,5292,3690bbdc63e30a2ed1a8b7082593f0aab37c1ee3bab29c415612ef9424b356b8,0xfffe,0x0100,5292,16,3,32,0,valid
/graphic/porudemo.narc,0,/graphic/porudemo.narc,358,61844480,8812,2a62543af8b1f73ecca4a902b1e7d384c4785dc865923d0a08ae00c013f01d65,0xfffe,0x0100,8812,16,3,6,0,valid
/graphic/ranking.narc,0,/graphic/ranking.narc,359,61853696,5320,41edac6df8e779a1fa6dbab5e60856b931050533f461cd6765ee5cdb5bc43aae,0xfffe,0x0100,5320,16,3,4,0,valid
/graphic/record.narc,0,/graphic/record.narc,360,61859328,22976,8584c458b83be6acc90d16a94d606576ae0d8ca06a82d893be39f2c0ddce429f,0xfffe,0x0100,22976,16,3,15,0,valid
/graphic/shop_gra.narc,0,/graphic/shop_gra.narc,361,61882368,10608,f719619e55739ba399779231b1aca23ca8a7472255a58f5cc432cf72aac0b678,0xfffe,0x0100,10608,16,3,12,0,valid
/graphic/tmap_gra.narc,0,/graphic/tmap_gra.narc,362,61893120,85776,5685b1b9bad1bef0d69d4a3ecfb624aa3b54f91b36e7eaa474d4bbd2412e9cff,0xfffe,0x0100,85776,16,3,30,0,valid
/graphic/unionobj2d_onlyfront.narc,0,/graphic/unionobj2d_onlyfront.narc,363,61979136,15948,52433ee18083e47020ce2e58c2cb263cda14f4e8d724f2dd3e0b0991d9e6364c,0xfffe,0x0100,15948,16,3,57,0,valid
/graphic/unionroom.narc,0,/graphic/unionroom.narc,364,61995520,4624,18af9494db8ab737185c930bb3ffa6db52b3b11a643108bc1eae48305ad24428,0xfffe,0x0100,4624,16,3,8,0,valid
/graphic/waza_oshie_gra.narc,0,/graphic/waza_oshie_gra.narc,365,62000640,12084,6fca079a9b8ac505a6825bf703423bba492e14eac7c292f181c702761c572dd1,0xfffe,0x0100,12084,16,3,13,0,valid
/graphic/wifi2dchar.narc,0,/graphic/wifi2dchar.narc,366,62012928,821528,1add9c83f3bd71f566b5864539716fbd2e5eb29a63a942d55302256501a437cd,0xfffe,0x0100,821528,16,3,315,0,valid
/graphic/wifi_lobby.narc,0,/graphic/wifi_lobby.narc,367,62834688,812032,8422c63b78b94efdbb737babd50873c35892396de643ef46cfaa5d01e9356c15,0xfffe,0x0100,812032,16,3,204,0,valid
/graphic/wifi_lobby_other.narc,0,/graphic/wifi_lobby_other.narc,368,63646720,363436,199e9668c71681416af4d065537d2117b7f71731e8d1554992897d6049be1a8e,0xfffe,0x0100,363436,16,3,208,0,valid
